FEEDER #1 P80;;FEEDER #2 P80;FEEDER #3 P80;NEW FEED BELT SCALE;NEW FEED P80;PEBBLE PRODUCT F80;;SM. PROC WATER FLOW;SM Total Feed Rate (Tonnage);Motor 1 Torque Real;Mill Power;SM Main Bearing FE (RHS) Pressure;SM Main Bearing DE (RHS) Pressure;Mill Speed Actual;SAG Mill Motors;SAG % Critical Speed;SAG Microphone #1;SAG PMD % Sound;CV2 Camera Pebbles;;SAG SCRN MOT CUR;PEB CRUSHER POWER;PEB CV #1 BELT SCALE;PEBBLE CRUSHER GAP;PEB CV #6 WEIGHTOMETER
10-01-2019 09:50;2.108736;7.833146;7.776221;2.412451;0;7.179417;;0.7934691;2.105745;0;-20;7355.915;7213.464;0;5;0;82.85252;0;50.87226;;0;0;0.2509346;13.95201;0.7200732
10-01-2019 10:00;2.108736;7.833146;6.419143;2.517739;0;10.12218;;0.7934691;2.316319;0;-20;7329.319;7206.605;0;5;0;81.76546;0;51.56393;;0;0;0.2509346;13.95201;0.7022202
10-01-2019 10:10;2.108736;7.833146;7.287862;2.517739;0;10.88162;;0.7934691;2.211032;0;-20;7319.219;7176.432;0;5;0;82.84703;0;52.02192;;0;0;0.2281224;13.95201;0.6873426
10-01-2019 10:20;2.108736;7.833146;6.897202;2.517739;0;9.460793;;0.7934691;2.421607;0;-20;7270.066;7162.208;0;5;0;80.55054;0;52.17332;;0;0;0.2965591;13.95201;0.6724651
10-01-2019 10:30;2.108736;7.833146;6.697361;2.517739;0;11.7101;;0.7141222;2.105745;0;-20;7258.62;7159.767;0;5;0;81.11818;0;52.32243;;0;0;0.2281224;13.95201;0.6317998
10-01-2019 10:40;2.108736;7.833146;7.165255;2.517739;0;11.82242;;0.7934691;2.211032;0;-20;7208.583;7145.206;0;5;0;81.96414;0;52.11375;;0;0;0.2509346;13.95201;0.6377509
10-01-2019 10:50;2.108736;7.833146;7.123132;2.412451;0;11.82242;;0.7934691;2.211032;0;-20;7254.453;7137.126;0;5;0;81.29213;0;52.41906;;0;0;0.2737468;13.95201;0.6317998
10-01-2019 11:00;2.108736;7.833146;7.192303;2.517739;0;11.82242;;0.7934691;2.105745;0;-20;7241.281;7127.11;0;5;0;81.0016;0;53.69592;;0;0;0.2509346;13.95201;0.6327916
10-01-2019 11:10;2.108736;7.833146;7.722724;2.517739;0;11.99414;;0.7141222;2.105745;0;-20;7187.457;7099.756;0;5;0;87.0106;0;55.53293;;0;0;0.2737468;13.95201;0.6169223
10-01-2019 11:20;2.108736;7.833146;8.214975;2.517739;0;12.3564;;0.7141222;2.211032;0;-20;7077.158;7067.731;0;5;0;85.59029;0;56.59196;;0;0;0.2509346;13.95201;0.6139467
10-01-2019 11:30;2.108736;7.833146;6.344322;2.517739;0;11.51226;;0.7934691;2.105745;0;-20;7017.737;7093.486;0;5;0;84.52399;0;55.97271;;0;0;0.3193713;13.95201;0.6050202
10-01-2019 11:40;2.108736;7.833146;7.401891;2.517739;0;11.47769;;0.7934691;2.105745;0;-20;7008.942;7081.619;0;5;0;81.73006;0;56.40311;;0;0;0.2737468;13.95201;0.6000611
10-01-2019 11:50;2.108736;7.833146;7.600255;2.517739;0;11.54996;;0.7934691;2.211032;0;-20;7010.415;7080.44;0;5;0;80.53407;0;56.68779;;0;0;0.2281224;13.95201;0.59411
10-01-2019 12:00;2.108736;7.833146;6.607216;2.412451;0;14.01793;;0.7934691;2.105745;-3.4;-16;7025.018;7068.32;-0.007999999;5;-0.060064;80.05524;0;56.18147;;0;0;0.2737468;13.95201;0.588159
10-01-2019 12:10;2.108736;7.833146;6.838215;2.517739;0;15.94447;;0.7934691;2.211032;-23.416;-12;6936.012;6961.641;0.009000001;5;0.045048;80.44556;0;56.12579;;0;0;0.2509346;13.95201;0.5931182
10-01-2019 12:20;2.108736;7.833146;7.659924;2.412451;0;14.0864;;0.7934691;2.211032;-0.38;-20;7323.217;7202.313;0;5;0;86.93858;0;55.24636;;0;0;0.2509346;13.95201;0.5911345
10-01-2019 12:30;2.108736;7.833146;7.433526;2.517739;0;15.2088;;0.7934691;2.105745;-0.38;-20;7321.239;7206.563;0;5;0;88.97108;0;53.35022;;0;0;0.2281224;13.95201;0.5970855
10-01-2019 12:40;2.108736;7.833146;7.49371;2.517739;0;13.69981;;0.7934691;2.105745;-0.38;-20;7331.128;7197.726;0;5;0;82.91905;0;51.32799;;0;0;0.2737468;13.95201;0.5911345
10-01-2019 12:50;2.108736;7.833146;8.129436;2.412451;0;12.67329;;0.7934691;2.105745;-0.38;-20;7360.039;7210.939;0;5;0;79.71832;0;50.41339;;0;0;0.2509346;13.95201;0.588159
10-01-2019 13:00;2.108736;7.833146;7.355138;2.517739;0;12.29512;;0.7934691;2.105745;-0.38;-20;7348.761;7205.469;0;5;0;78.3267;0;49.80969;;0;0;0.2737468;13.95201;0.5911345
10-01-2019 13:10;2.108736;7.833146;7.768743;2.517739;0;13.25861;;0.7934691;2.105745;-0.38;-20;7287.615;7177.147;0;5;0;78.45457;0;49.96834;;0;0;0.2737468;13.95201;0.59411
10-01-2019 13:20;2.108736;7.833146;7.980012;2.517739;0;14.22992;;0.7934691;2.105745;-0.38;-20;7181.103;7144.364;0;5;0;85.95651;0;50.61379;;0;0;0.2509346;13.95201;0.5911345
10-01-2019 13:30;2.108736;7.833146;7.427281;2.517739;0;13.56656;;0.7934691;2.105745;-0.38;-20;7133.507;7148.615;0;5;0;81.16579;0;51.45443;;0;0;0.2281224;13.95201;0.5970855
10-01-2019 13:40;2.108736;7.833146;7.144321;2.517739;0;12.6703;;0.7934691;2.105745;-0.38;-20;7122.86;7137.589;0;5;0;77.85733;0;50.97588;;0;0;0.2737468;13.95201;0.59411
10-01-2019 13:50;2.108736;7.833146;7.757703;2.412451;0;12.35632;;0.7934691;2.105745;-0.38;-20;7117.263;7130.393;0;5;0;77.39376;0;51.62865;;0;0;0.2509346;13.95201;0.5911345
10-01-2019 14:00;2.108736;7.833146;8.875233;2.517739;0;12.85545;;0.7934691;2.105745;-44.11;81;6523.853;6777.528;-0.094;5;-0.728276;79.5526;0;51.95726;;0;0;0.2281224;13.95201;0.6000611
10-01-2019 14:10;2.108736;7.833146;8.321234;2.517739;0;12.01058;;0.7934691;2.211032;-0.23;-20;7103.081;7097.526;0;5;0;79.14091;0;51.1152;;0;0;0.2737468;13.95201;0.7111467
10-01-2019 14:20;2.108736;7.833146;7.999128;2.517739;0;14.12254;;0.7934691;2.211032;-0.23;-20;7141.25;7140.367;0;5;0;78.99229;0;51.1152;;0;0;0.2965591;13.95201;0.6020447
10-01-2019 14:30;2.108736;7.833146;6.346946;2.517739;0;14.97729;;0.7934691;2.316319;-0.23;-20;7129.046;7142.134;0;5;0;78.58671;0;51.0828;;0;0;0.2509346;13.95201;0.6099794
10-01-2019 14:40;2.108736;7.833146;7.073255;2.517739;0;15.72144;;0.7934691;2.105745;-0.23;-20;7106.742;7138.515;0;5;0;78.84367;0;50.78764;;0;0;0.2281224;13.95201;0.6169223
10-01-2019 14:50;2.108736;7.833146;7.678675;2.517739;0;16.38957;;0.7934691;2.105745;-0.23;-20;7091.887;7131.445;0;5;0;79.20134;0;53.063;;0;0;0.2737468;13.95201;0.6288243
10-01-2019 15:00;2.108736;7.833146;7.612446;2.412451;0;16.57254;;0.7934691;2.105745;-0.23;-20;7082.124;7129.678;0;5;0;79.57763;0;48.8637;;0;0;0.2509346;13.95201;0.6327916
10-01-2019 15:10;2.108736;7.833146;6.576103;2.517739;0;16.09339;;0.7934691;2.105745;-0.23;-20;7081.408;7128.836;0;5;0;79.17326;0;49.0848;;0;0;0.2509346;13.95201;0.6546121
10-01-2019 15:20;2.108736;7.833146;8.05822;2.412451;0;15.62204;;0.5554284;2.105745;-0.23;-20;7080.44;7127.868;0;5;0;79.19005;0;52.53251;;0;0;12.55367;13.95201;0.6615549
10-01-2019 15:30;2.108736;7.833146;7.215922;2.517739;0;14.35808;;0.7934691;2.211032;-0.23;-20;7080.777;7126.521;0;5;0;79.62951;0;51.74866;;8.732829;0;17.44045;13.95201;0.6526284
10-01-2019 15:40;2.108736;7.833146;6.392659;2.517739;0;13.81519;;0.7934691;2.105745;-0.23;-20;7080.524;7121.261;0;5;0;79.19859;0;48.18506;;0;0;17.29862;13.95201;0.6833753
10-01-2019 15:50;2.108736;7.833146;8.184649;2.517739;0;13.69389;;0.7934691;2.211032;-0.23;-20;7084.943;7122.481;0;5;0;78.92912;0;42.22439;;0;0;16.91577;13.95201;0.7042038
10-01-2019 16:00;2.108736;7.833146;7.681001;2.517739;0;13.26077;;0.7934691;2.105745;-0.23;-20;7085.743;7126.479;0;5;0;79.46532;0;39.9353;;0;0;17.09331;13.95201;0.6982528
10-01-2019 16:10;2.106102;7.685125;7.470486;437.3999;2.753389;14.42886;;260.6546;397.4182;53.93;2087;7408.392;7168.52;2.024;24.0525;15.21121;97.37637;0;38.29308;;36.22826;0;34.64981;13.95201;0.6863508
10-01-2019 16:20;2.27872;2.523241;2.613547;1040.847;2.469384;23.26933;;537.0443;1188.533;94.304;7856;8100.824;7644.982;6.292;62.20875;47.04513;110.8583;0;38.38978;;34.57396;0;69.68742;13.95201;0.7101549
10-01-2019 16:30;3.849666;2.269955;2.281377;2.517739;0;24.2669;;65.88235;2.105745;9.986;1146;8060.424;8178.803;0.895;13;7.890908;84.97108;0.01065556;38.5249;;32.44041;0;23.0959;13.95201;4.831235
10-01-2019 16:40;4.162182;2.269955;2.281377;2.517739;0;24.2669;;0.7141222;2.105745;0;20;8287.082;8483.104;0;6.5;0;82.8098;2.20E-14;38.53016;;31.56937;0;18.01572;13.95201;0.7240406
10-01-2019 16:50;4.653215;2.269955;2.281377;13.67819;0;24.2669;;168.3864;167.8782;33.339;1612;8365.903;8379.328;1.412;26;10.59379;91.86084;2.16E-27;38.53016;;31.30775;0;22.14771;13.95201;2.356603
10-01-2019 17:00;6.365922;2.269717;2.288978;106.9444;0.7769655;24.52513;;765.185;146.5507;97.073;11932;8235.152;7640.311;9.391;93.1;70.42504;106.7765;2.390294;38.82287;;36.66121;25.87869;287.4749;13.95201;142.8949
10-01-2019 17:10;3.03248;2.307062;2.355676;1127.53;2.56369;25.46442;;994.6807;1367.512;86.264;11771;7672.799;7074.801;10.387;103;77.92553;109.1374;18.42583;38.21869;;34.25576;117.572;199.7559;13.95201;0.7567712
10-01-2019 17:20;2.248704;2.399935;2.481179;1098.906;2.380229;20.56243;;1025.84;1367.988;84.872;11689;7635.85;7055.275;10.486;104;78.7439;107.7296;18.87019;36.43221;;33.82323;177.3678;177.5903;13.95201;0.7676814
10-01-2019 17:30;2.395116;2.248652;2.43667;1107.1;2.356449;18.03189;;1010.581;1350.14;84.398;11629;7577.649;6976.917;10.485;104;78.7439;108.0302;20.91784;34.59874;;33.57516;169.1627;155.8849;13.95201;0.7647059
10-01-2019 17:40;2.333691;1.992447;2.412087;1145.159;2.240334;18.48264;;1037.894;1372.516;84.084;11593;7544.741;6945.775;10.482;104;78.72138;107.957;25.30109;34.27859;;33.18169;164.6967;161.0197;13.64961;0.7676814
10-01-2019 17:50;2.140515;1.890742;2.453212;1259.876;2.15924;17.81667;;1175.457;1520.655;83.851;11556;7516.125;6917.327;10.484;104;78.76643;107.494;28.61084;34.18411;;33.7299;191.6741;188.0254;12.94401;0.7676814
10-01-2019 18:00;2.055022;1.895014;2.670479;1394.649;2.175161;16.88447;;1363.149;1653.788;83.723;11533;7465.793;6871.415;10.487;104;78.71387;108.4755;36.44321;34.00935;;34.17062;226.298;210.9973;12.94401;0.775616
10-01-2019 18:10;2.026772;1.853221;2.946458;1532.772;2.225393;16.17739;;1523.278;1834.694;83.58;11513;7451.233;6862.367;10.489;104;78.75892;108.3421;40.79533;33.86717;;34.33197;254.9087;231.2834;12.94401;0.7587548
10-01-2019 18:20;2.419933;1.880802;2.91944;1686.491;2.343953;15.65188;;1722.017;2021.369;83.394;11494;7420.807;6856.181;10.48;104;78.7364;107.7943;41.77458;33.45358;;34.92386;323.0652;262.2584;12.94401;0.7696651
10-01-2019 18:30;2.293091;1.813166;2.876106;1754.763;2.267551;15.42237;;1721.004;2120.073;83.429;11505;7409.065;6822.767;10.483;104;78.70637;107.6735;42.66376;33.36137;;35.56908;321.203;277.1181;12.94401;0.7617304
10-01-2019 18:40;2.033433;1.924383;2.845532;1820.27;2.228318;15.44993;;1735.842;2193.98;83.536;11522;7416.851;6858.917;10.483;104;78.68384;107.8956;40.30449;33.25605;;35.90681;378.3951;295.8648;12.94401;0.7647059
10-01-2019 18:50;2.17716;1.811766;2.744517;1879.57;2.190756;16.22596;;1718.984;2249.407;83.86;11548;7421.606;6838.001;10.486;104;78.67633;108.0372;40.04124;33.55141;;36.4249;374.0719;315.3593;12.94401;0.7766079
10-01-2019 19:00;2.21933;1.869742;2.693726;1880.229;2.215259;17.90945;;1705.788;2353.88;83.862;11555;7417.692;6833.583;10.484;104;78.68384;106.7048;37.62703;34.32754;;36.87159;352.7617;335.3181;14.92641;0.7468528
10-01-2019 19:10;2.239986;1.730361;2.637596;1875.106;2.151404;18.47625;;1635.102;2280.783;83.764;11553;7422.111;6848.312;10.481;104;78.71387;107.2944;36.45458;34.10329;;37.24659;432.7745;348.4569;18.65601;0.763714
10-01-2019 19:20;1.471293;1.817965;2.66871;1872.593;1.944519;18.14268;;1677.931;2319.171;83.733;11565;7419.292;6805.345;10.487;104;78.7364;107.1131;36.29646;34.46323;;37.09962;417.7304;350.0002;18.65601;0.7617304
10-01-2019 19:30;1.576034;1.734341;2.636731;1850.492;1.936538;18.20306;;1642.567;2307.279;83.724;11541;7403.427;6815.403;10.479;104;78.72889;106.5248;36.61656;34.04645;;37.16691;429.5445;351.9036;18.65601;0.7785916
10-01-2019 19:40;1.863163;1.652111;2.625392;1896.168;1.991871;17.96101;;1679.036;2326.505;83.711;11548;7395.473;6790.153;10.484;104;78.78145;107.1626;36.81987;33.23602;;36.61218;415.6887;344.0076;18.65601;0.7686732
10-01-2019 19:50;1.465108;1.647173;2.624645;1868.656;1.853462;18.76063;;1559.289;2334.04;83.983;11580;7400.396;6795.287;10.486;104;78.75892;106.7427;33.8658;33.60955;;38.04771;443.0854;367.6599;18.65601;0.7666895
10-01-2019 20:00;1.720648;1.654108;2.594172;1786.473;1.933712;17.29366;;1422.019;2260.128;83.729;11533;7374.642;6745.713;10.482;104;78.68384;106.6191;35.24766;32.96803;;37.91102;509.138;361.7455;18.65601;0.7726406
10-01-2019 20:10;2.069933;1.652843;2.61662;1848.565;2.061189;15.21864;;1458.897;2242.289;83.66;11527;7373.463;6732.584;10.482;104;78.75141;106.8168;37.05574;32.84284;;36.50699;446.6139;314.3021;18.65601;0.7557793
10-01-2019 20:20;2.04301;1.684028;2.525361;1896.004;2.037204;16.07212;;1600.067;2339.666;83.781;11562;7370.181;6735.151;10.484;104;78.77393;106.7762;37.73781;33.05132;;37.58904;461.5189;358.2206;18.65601;0.7785916
10-01-2019 20:30;2.113405;1.672319;2.544716;1873.88;2.061548;17.06585;;1625.476;2333.742;84.004;11566;7374.053;6762.505;10.478;104;78.72137;106.8928;38.10481;32.70319;;37.49855;462.656;362.1046;18.65601;0.763714
10-01-2019 20:40;2.148912;1.639249;2.530533;1845.36;2.058078;17.29335;;1574.615;2298.224;84.16;11578;7371.317;6735.487;10.485;104;78.71387;107.2831;37.75065;32.61142;;37.53298;463.2786;361.3488;18.65601;0.7676814
10-01-2019 20:50;2.103649;1.598323;2.524873;1832.296;2.024039;16.97491;;1502.33;2271.678;83.76;11541;7357.935;6731.363;10.486;104;78.7364;106.6163;39.26609;32.50945;;36.84745;459.1238;334.3242;18.65601;0.7795835
10-01-2019 21:00;2.097522;1.423484;2.505363;1894.209;1.951458;16.34354;;1560.51;2321.415;83.642;11536;7355.705;6689.238;10.482;104;78.76643;106.4897;39.8659;33.20956;;36.71244;437.7643;331.9518;18.65601;0.7716487
10-01-2019 21:10;2.2537;1.426107;2.47024;1930.291;1.995945;17.3056;;1614.679;2356.365;83.928;11554;7374.852;6737.128;10.485;104;78.75141;106.4756;39.24283;33.45448;;37.41698;445.019;358.3485;18.65601;0.7805753
10-01-2019 21:20;2.129253;1.513873;2.47499;1871.165;1.987976;18.11388;;1595.654;2340.6;83.858;11550;7367.403;6726.061;10.486;104;78.70637;106.9743;39.32895;33.33701;;37.37729;465.4722;359.868;18.65601;0.7696651
10-01-2019 21:30;1.824881;1.541464;2.479534;1876.704;1.896272;17.32033;;1572.924;2297.908;83.69;11532;7365.594;6682.968;10.481;104;78.71387;107.2901;41.16603;33.12463;;36.63423;431.1907;331.2486;18.65601;0.763714
10-01-2019 21:40;2.045084;1.583326;2.501512;1951.078;1.991125;17.57093;;1640.925;2376.731;83.825;11536;7361.47;6690.922;10.49;104;78.7364;107.588;40.84847;33.4294;;36.89333;423.0662;344.8734;18.65601;0.7766079
10-01-2019 21:50;2.145142;1.585224;2.501285;1968.739;2.027979;18.90616;;1700.722;2422.028;83.61;11525;7366.099;6722.442;10.487;104;78.70636;107.4168;40.30404;33.06911;;37.02077;430.0847;361.5264;18.65601;0.7795834
10-01-2019 22:00;1.909187;1.637916;2.511058;1960.874;1.971059;19.43272;;1672.84;2420.174;83.811;11562;7364.416;6701.316;10.483;104;78.69135;106.5348;39.29145;33.76033;;37.04597;420.2426;364.3432;18.65601;0.7835507
10-01-2019 22:10;1.860327;1.39467;2.493969;1980.197;1.853308;20.03871;;1735.842;2440.243;84.135;11585;7379.944;6762.083;10.488;104;78.7364;106.8266;37.92329;34.06105;;37.19536;411.9533;373.5573;18.65601;0.7726406
10-01-2019 22:20;2.077895;1.512318;2.479511;1884.99;1.971035;22.48752;;1726.851;2442.824;84.436;11633;7397.956;6747.775;10.478;104;78.72138;106.15;35.56639;34.28035;;39.5204;456.4889;439.6523;18.65601;0.7835507
10-01-2019 22:30;2.096709;1.452957;2.462578;1747.246;1.949295;22.75095;;1569.183;2302.435;84.357;11628;7403.763;6748.154;10.485;104;78.72889;106.5965;36.84529;33.78205;;37.60846;402.1424;382.2805;18.48801;0.7775998
10-01-2019 22:40;2.049129;1.530793;2.458059;1717.455;1.962048;18.8988;;1461.735;2119.675;84.114;11591;7367.488;6696.645;10.487;104;78.72889;106.8913;39.24366;34.59121;;36.33681;495.1632;333.8908;16.97601;0.7746242
10-01-2019 22:50;2.078759;1.543794;2.3858;1795.537;1.95766;15.35507;;1471;2158.59;83.814;11545;7352.296;6644.42;10.49;104;78.70637;106.5754;41.36088;34.50861;;35.33445;461.8412;293.1442;16.97601;0.7766079
10-01-2019 23:00;2.091289;1.519921;2.323705;1896.86;1.935576;16.17462;;1614.38;2292.772;83.825;11564;7363.195;6664.999;10.489;104;78.77393;106.9178;43.00471;34.64447;;35.96864;452.7809;321.1051;16.97601;0.775616
10-01-2019 23:10;2.020739;1.571881;2.335919;1947.636;1.935011;19.36451;;1716.304;2383.708;83.787;11553;7368.834;6714.362;10.484;104;78.69885;106.363;41.92188;34.604;;36.65124;451.0469;354.9188;16.97601;0.7795834
10-01-2019 23:20;2.129369;1.545267;2.339051;1915.761;1.961098;21.26084;;1667.079;2426.986;83.891;11562;7383.185;6734.351;10.489;104;78.7439;106.7591;38.92165;34.16064;;38.40717;489.2854;398.8016;16.97601;0.7785916
10-01-2019 23:30;2.171025;1.550429;2.308423;1874.218;1.970121;20.25773;;1606.018;2338.906;83.717;11557;7368.75;6721.095;10.485;104;78.72889;107.1287;38.66473;33.77598;;37.22769;491.5267;361.7168;16.97601;0.7825589
10-01-2019 23:40;2.211921;1.601745;2.351187;1924.605;2.0156;18.67537;;1600.256;2375.646;83.98;11572;7373.169;6727.786;10.486;104;78.7439;106.4842;36.82291;34.17571;;37.4659;481.8366;363.5348;16.97601;0.775616
10-01-2019 23:50;2.317488;1.572049;2.390368;1874.406;2.050223;19.38652;;1602.478;2382.509;84.164;11600;7390.297;6739.233;10.489;104;78.75141;106.4332;35.67437;33.65543;;38.2077;510.4033;395.4829;16.97601;0.7875181
11-01-2019 00:00;2.329322;1.604596;2.467697;1813.651;2.089055;19.10611;;1524.462;2291.137;84.169;11600;7372.496;6685.156;10.486;104;78.69885;107.3927;36.42384;33.22813;;37.55671;495.5477;369.0385;16.97601;0.7934691
11-01-2019 00:10;2.35031;1.703727;2.463807;1808.972;2.133144;16.8496;;1456.632;2249.508;83.799;11541;7365.342;6703;10.485;104;78.72889;106.7927;37.85122;33.18049;;36.74163;503.5605;340.7742;16.97601;0.78851
11-01-2019 00:20;2.188024;1.66902;2.462848;1870.506;2.065246;14.99899;;1468.65;2265.182;83.532;11510;7363.027;6669.333;10.482;104;78.72889;106.501;39.81884;33.12873;;36.24023;466.7686;314.6105;16.97601;0.7954528
11-01-2019 00:30;2.155956;1.653971;2.392567;1919.57;2.028081;15.3558;;1590.173;2351.188;84.046;11573;7381.417;6688.523;10.483;104;78.69885;106.4183;38.87075;33.06981;;37.18266;485.5006;352.6663;16.97601;0.7845426
11-01-2019 00:40;2.126929;1.673097;2.373292;1903.598;2.020833;17.42119;;1617.621;2382.426;84.164;11591;7400.396;6735.109;10.486;104;78.75141;106.7915;36.03983;33.10295;;37.7146;491.4681;377.9521;16.97601;0.7954528
11-01-2019 00:50;2.182808;1.674205;2.381182;1819.354;2.041758;18.53921;;1547.912;2333.257;83.754;11551;7399.892;6738.812;10.486;104;78.70636;106.3111;37.78765;32.8538;;38.36749;528.5054;389.393;16.97601;0.7895018
11-01-2019 01:00;2.287217;1.717303;2.347422;1777.18;2.059918;16.39628;;1439.316;2220.792;83.428;11500;7364.163;6675.099;10.483;104;78.71387;106.6175;41.20361;32.73743;;36.70016;498.7997;326.7119;16.97601;0.7954528
11-01-2019 01:10;2.365592;1.744968;2.330259;1810.423;2.089861;13.87126;;1386.325;2186.67;83.562;11528;7359.534;6643.663;10.49;104;78.70636;106.7396;43.4453;32.72036;;35.68267;471.3335;290.4652;16.97601;0.7895018
11-01-2019 01:20;2.298351;1.765623;2.308549;1893.876;2.073463;14.41661;;1500.833;2293.964;84.08455;11610;7391.127;6688.458;10.49273;104;78.73844;106.3999;42.51428;32.73633;;36.66308;479.9517;327.9841;16.97601;0.7934691
11-01-2019 01:30;2.206922;1.727597;2.335358;1907.562;2.034792;15.89694;;1586.352;2367.626;84.175;11607;7389.329;6686.377;10.485;104;78.72137;106.3142;43.01311;32.74341;;37.58327;510.623;363.0211;16.97601;0.7865263
11-01-2019 01:40;2.279348;1.704734;2.374725;1876.709;2.061799;16.31398;;1550.695;2319.455;84.475;11644;7397.872;6710.069;10.48;104;78.72138;107.0402;44.08993;32.74245;;36.84178;518.493;348.2189;16.97601;0.7924773
11-01-2019 01:50;2.280851;1.758897;2.348691;1944.038;2.076073;15.05317;;1579.351;2377.858;84.536;11647;7401.659;6699.296;10.488;104;78.72889;106.7564;43.77662;32.75179;;36.89627;492.9512;345.1928;16.97601;0.7974365
11-01-2019 02:00;2.30507;1.7456;2.334661;1932.314;2.073957;16.23799;;1638.685;2387.15;84.729;11675;7413.274;6718.991;10.477;104;78.78144;106.7411;41.98198;32.83507;;37.20208;491.2245;364.2728;16.97601;0.7954528
11-01-2019 02:10;2.364054;1.751504;2.311958;1881.923;2.08679;17.40369;;1662.586;2369.256;84.692;11675;7419.797;6791.079;10.481;104;78.68384;106.7747;41.09924;32.84781;;37.77129;483.1422;378.3915;16.97601;0.7994201
11-01-2019 02:20;2.303421;1.750039;2.30869;1829.284;2.06741;17.51088;;1587.085;2278.769;84.752;11680;7405.825;6726.987;10.48;104;78.71387;106.4771;42.76663;32.88422;;36.68242;474.732;347.5266;16.97601;0.7974365
11-01-2019 02:30;2.309884;1.834366;2.332262;1896.063;2.11243;16.87761;;1646.149;2325.823;84.864;11687;7416.809;6758.633;10.48;104;78.7439;106.6847;41.14922;32.86969;;36.61911;455.8004;351.5703;16.97601;0.8014038
11-01-2019 02:40;2.2511;1.855212;2.302732;1903.474;2.095893;18.46348;;1702.919;2384.152;85.214;11724;7433.179;6785.524;10.484;104;78.77393;106.8382;40.63225;33.06395;;37.75723;463.6448;389.0687;16.97601;0.7974365
11-01-2019 02:50;2.281353;1.880943;2.335572;1801.241;2.125074;19.9412;;1678.45;2318.292;84.988;11712;7423.626;6754.088;10.495;104;78.67633;106.4207;42.36406;33.4626;;37.9359;481.7523;393.0767;16.97601;0.7994201
11-01-2019 03:00;2.219968;1.834861;2.362562;1794.736;2.094223;18.39635;;1585.486;2242.481;84.86;11703;7406.246;6753.457;10.481;104;78.72889;106.9603;43.77378;33.93142;;36.49691;461.2973;350.1371;16.97601;0.7994201
11-01-2019 03:10;2.219539;1.853768;2.306572;1886.157;2.086886;17.50963;;1645.679;2314.786;84.656;11667;7405.615;6725.261;10.486;104;78.72138;107.1412;44.33487;34.10243;;36.661;451.7098;353.19;16.97601;0.7974365
11-01-2019 03:20;2.170309;1.7908;2.305207;1873.243;2.045234;18.82546;;1692.055;2360.357;85.144;11727;7438.271;6791.163;10.478;104;78.71387;106.7381;41.7573;34.07749;;38.04802;462.4619;396.1295;16.97601;0.7954528
11-01-2019 03:30;2.2099;1.816276;2.327724;1786.18;2.074384;19.46689;;1648.988;2296.388;85.132;11738;7430.233;6732.583;10.487;104;78.72138;106.3633;42.17339;34.10411;;37.87092;498.4298;395.8697;16.97601;0.7974365
11-01-2019 03:40;2.270785;1.809989;2.387865;1777.313;2.10533;18.04627;;1602.338;2231.137;84.869;11692;7410.917;6722.778;10.482;104;78.75892;106.9825;44.14927;34.09923;;36.33881;460.4129;347.6724;16.97601;0.7994201
11-01-2019 03:50;2.281438;1.857089;2.35713;1825.928;2.120434;16.05535;;1592.505;2250.19;85.092;11723;7409.655;6736.371;10.489;104;78.68384;107.0121;43.78868;33.9822;;36.40904;445.3999;343.2081;16.97601;0.7904936
11-01-2019 04:00;2.378339;1.850655;2.381546;1856.754;2.15345;17.81792;;1662.641;2333.17;85.452;11769;7413.821;6739.527;10.481;104;78.7439;107.0893;39.67644;33.98764;;37.70127;463.458;389.9226;16.97601;0.7954528
11-01-2019 04:10;2.364893;1.911039;2.419392;1764.518;2.185205;19.96648;;1664.918;2297.615;85.622;11803;7410.244;6777.991;10.48;104;78.72138;106.4631;38.46772;33.91241;;38.54092;482.3749;412.3421;16.97601;0.8053712
11-01-2019 04:20;2.321201;1.898742;2.373657;1693.953;2.155687;19.50349;;1541.46;2186.546;85.621;11794;7408.813;6727.408;10.481;104;78.72889;107.4107;40.74475;33.87115;;36.76567;473.8366;371.5082;16.97601;0.7855344
11-01-2019 04:30;2.243433;1.863939;2.356064;1707.018;2.106452;16.56769;;1512.065;2121.373;85.347;11762;7392.064;6724.293;10.488;104;78.77393;107.0912;42.77828;33.85167;;35.88739;449.9757;330.7705;16.97601;0.7934691
11-01-2019 04:40;2.287769;1.772941;2.324679;1783.186;2.072188;15.22268;;1564.013;2184.399;84.998;11708;7383.059;6695.467;10.483;104;78.7364;107.5486;45.6941;33.67432;;35.6496;445.1216;317.8568;16.97601;0.7954528
11-01-2019 04:50;2.346983;1.772555;2.289851;1846.752;2.080763;15.46715;;1611.212;2262.788;85.032;11707;7390.381;6700.18;10.487;104;78.7439;107.0994;44.36546;33.64774;;36.12045;444.8542;334.358;16.97601;0.8053712
11-01-2019 05:00;2.19087;1.863215;2.294252;1877.803;2.074073;17.11464;;1670.79;2341.556;85.233;11761;7420.554;6751.647;10.487;104;78.72138;106.5556;40.69484;33.64774;;37.18328;445.1216;376.4793;16.97601;0.7954528
11-01-2019 05:10;2.149414;1.852426;2.310352;1792.612;2.061617;19.39863;;1679.323;2340.407;85.552;11796;7426.277;6776.645;10.481;104;78.67633;106.2901;38.58003;33.57531;;39.25909;488.6354;440.0877;16.97601;0.7994201
